MANDT	STASZ	STLAL	STLKN	STLNR	STLTY	AENNR	DATUV	LKENZ	STVKN
800	00000003	01	00000001	00001132	M		20010209		00000001
800	00000005	01	00000002	00001132	M		20010209		00000002
800	00000003	01	00000001	00001133	M		20010209		00000001
800	00000005	01	00000002	00001133	M		20010209		00000002
800	00000007	01	00000003	00001133	M		20010209		00000003
800	00000009	01	00000004	00001133	M		20010209		00000004
800	00000011	01	00000005	00001133	M		20010209		00000005
800	00000013	01	00000006	00001133	M		20010209		00000006
800	00000015	01	00000007	00001133	M		20010209		00000007
800	00000017	01	00000008	00001133	M		20010209		00000008
800	00000019	01	00000009	00001133	M		20010209		00000009
800	00000003	01	00000001	00001134	M		20010209		00000001
800	00000005	01	00000002	00001134	M		20010209		00000002
800	00000007	01	00000003	00001134	M		20010209		00000003
800	00000009	01	00000004	00001134	M		20010209		00000004
800	00000011	01	00000005	00001134	M		20010209		00000005
800	00000013	01	00000006	00001134	M		20010209		00000006
800	00000015	01	00000007	00001134	M		20010209		00000007
800	00000017	01	00000008	00001134	M		20010209		00000008
800	00000019	01	00000009	00001134	M		20010209		00000009
800	00000003	01	00000001	00001135	M		20010209		00000001
800	00000005	01	00000002	00001135	M		20010209		00000002
800	00000007	01	00000003	00001135	M		20010209		00000003
800	00000009	01	00000004	00001135	M		20010209		00000004
800	00000011	01	00000005	00001135	M		20010209		00000005
800	00000013	01	00000006	00001135	M		20010209		00000006
800	00000015	01	00000007	00001135	M		20010209		00000007
800	00000017	01	00000008	00001135	M		20010209		00000008
800	00000019	01	00000009	00001135	M		20010209		00000009
800	00000003	01	00000001	00001136	M		20010209		00000001
800	00000005	01	00000002	00001136	M		20010209		00000002
800	00000007	01	00000003	00001136	M		20010209		00000003
800	00000009	01	00000004	00001136	M		20010209		00000004
800	00000011	01	00000005	00001136	M		20010209		00000005
800	00000013	01	00000006	00001136	M		20010209		00000006
800	00000015	01	00000007	00001136	M		20010209		00000007
800	00000017	01	00000008	00001136	M		20010209		00000008
800	00000019	01	00000009	00001136	M		20010209		00000009
800	00000003	01	00000001	00001137	M		20010209		00000001
800	00000005	01	00000002	00001137	M		20010209		00000002
800	00000007	01	00000003	00001137	M		20010209		00000003
800	00000009	01	00000004	00001137	M		20010209		00000004
800	00000011	01	00000005	00001137	M		20010209		00000005
800	00000013	01	00000006	00001137	M		20010209		00000006
800	00000015	01	00000007	00001137	M		20010209		00000007
800	00000017	01	00000008	00001137	M		20010209		00000008
800	00000019	01	00000009	00001137	M		20010209		00000009
800	00000003	01	00000001	00001138	M		20010209		00000001
800	00000005	01	00000002	00001138	M		20010209		00000002
800	00000007	01	00000003	00001138	M		20010209		00000003
800	00000009	01	00000004	00001138	M		20010209		00000004
800	00000003	01	00000001	00001139	M		20010209		00000001
800	00000005	01	00000002	00001139	M		20010209		00000002
800	00000007	01	00000003	00001139	M		20010209		00000003
800	00000009	01	00000004	00001139	M		20010209		00000004
800	00000003	01	00000001	00001140	M		20010209		00000001
800	00000005	01	00000002	00001140	M		20010209		00000002
800	00000007	01	00000003	00001140	M		20010209		00000003
800	00000009	01	00000004	00001140	M		20010209		00000004
800	00000003	01	00000001	00001141	M		20010209		00000001
800	00000003	01	00000001	00001142	M		20010209		00000001
800	00000005	01	00000002	00001142	M		20010209		00000002
800	00000003	01	00000001	00001143	M		20010209		00000001
800	00000005	01	00000002	00001143	M		20010209		00000002
800	00000003	01	00000001	00001144	M		20010210		00000001
800	00000005	01	00000002	00001144	M		20010210		00000002
800	00000007	01	00000003	00001144	M		20010210		00000003
800	00000009	01	00000004	00001144	M		20010210		00000004
800	00000011	01	00000005	00001144	M		20010210		00000005
800	00000013	01	00000006	00001144	M		20010210		00000006
800	00000015	01	00000007	00001144	M		20010210		00000007
800	00000017	01	00000008	00001144	M		20010210		00000008
800	00000019	01	00000009	00001144	M		20010210		00000009
800	00000003	01	00000001	00001145	M		20010210		00000001
800	00000005	01	00000002	00001145	M		20010210		00000002
800	00000007	01	00000003	00001145	M		20010210		00000003
800	00000009	01	00000004	00001145	M		20010210		00000004
800	00000011	01	00000005	00001145	M		20010210		00000005
800	00000013	01	00000006	00001145	M		20010210		00000006
800	00000015	01	00000007	00001145	M		20010210		00000007
800	00000017	01	00000008	00001145	M		20010210		00000008
800	00000019	01	00000009	00001145	M		20010210		00000009
800	00000003	01	00000001	00001146	M		20010210		00000001
800	00000005	01	00000002	00001146	M		20010210		00000002
800	00000007	01	00000003	00001146	M		20010210		00000003
800	00000009	01	00000004	00001146	M		20010210		00000004
800	00000011	01	00000005	00001146	M		20010210		00000005
800	00000013	01	00000006	00001146	M		20010210		00000006
800	00000015	01	00000007	00001146	M		20010210		00000007
800	00000017	01	00000008	00001146	M		20010210		00000008
800	00000019	01	00000009	00001146	M		20010210		00000009
800	00000003	01	00000001	00001147	M		20010210		00000001
800	00000005	01	00000002	00001147	M		20010210		00000002
800	00000007	01	00000003	00001147	M		20010210		00000003
800	00000009	01	00000004	00001147	M		20010210		00000004
800	00000011	01	00000005	00001147	M		20010210		00000005
800	00000013	01	00000006	00001147	M		20010210		00000006
800	00000015	01	00000007	00001147	M		20010210		00000007
800	00000017	01	00000008	00001147	M		20010210		00000008
800	00000019	01	00000009	00001147	M		20010210		00000009
800	00000003	01	00000001	00001148	M		20010210		00000001
800	00000005	01	00000002	00001148	M		20010210		00000002
800	00000007	01	00000003	00001148	M		20010210		00000003
800	00000009	01	00000004	00001148	M		20010210		00000004
800	00000011	01	00000005	00001148	M		20010210		00000005
800	00000013	01	00000006	00001148	M		20010210		00000006
800	00000015	01	00000007	00001148	M		20010210		00000007
800	00000017	01	00000008	00001148	M		20010210		00000008
800	00000019	01	00000009	00001148	M		20010210		00000009
800	00000003	01	00000001	00001149	M		20010210		00000001
800	00000005	01	00000002	00001149	M		20010210		00000002
800	00000007	01	00000003	00001149	M		20010210		00000003
800	00000009	01	00000004	00001149	M		20010210		00000004
800	00000003	01	00000001	00001150	M		20010210		00000001
800	00000005	01	00000002	00001150	M		20010210		00000002
800	00000007	01	00000003	00001150	M		20010210		00000003
800	00000009	01	00000004	00001150	M		20010210		00000004
800	00000003	01	00000001	00001151	M		20010210		00000001
800	00000005	01	00000002	00001151	M		20010210		00000002
800	00000007	01	00000003	00001151	M		20010210		00000003
800	00000009	01	00000004	00001151	M		20010210		00000004
800	00000003	01	00000001	00001152	M		20010210		00000001
800	00000003	01	00000001	00001153	M		20010210		00000001
800	00000005	01	00000002	00001153	M		20010210		00000002
800	00000003	01	00000001	00001154	M		20010210		00000001
800	00000005	01	00000002	00001154	M		20010210		00000002
800	00000003	01	00000001	00001155	M		20010210		00000001
800	00000005	01	00000002	00001155	M		20010210		00000002
800	00000007	01	00000003	00001155	M		20010210		00000003
800	00000009	01	00000004	00001155	M		20010210		00000004
800	00000011	01	00000005	00001155	M		20010210		00000005
800	00000013	01	00000006	00001155	M		20010210		00000006
800	00000015	01	00000007	00001155	M		20010210		00000007
800	00000017	01	00000008	00001155	M		20010210		00000008
800	00000019	01	00000009	00001155	M		20010210		00000009
800	00000003	01	00000001	00001156	M		20010210		00000001
800	00000005	01	00000002	00001156	M		20010210		00000002
800	00000007	01	00000003	00001156	M		20010210		00000003
800	00000009	01	00000004	00001156	M		20010210		00000004
800	00000011	01	00000005	00001156	M		20010210		00000005
800	00000013	01	00000006	00001156	M		20010210		00000006
800	00000015	01	00000007	00001156	M		20010210		00000007
800	00000017	01	00000008	00001156	M		20010210		00000008
800	00000019	01	00000009	00001156	M		20010210		00000009
800	00000003	01	00000001	00001157	M		20010210		00000001
800	00000005	01	00000002	00001157	M		20010210		00000002
800	00000007	01	00000003	00001157	M		20010210		00000003
800	00000009	01	00000004	00001157	M		20010210		00000004
800	00000011	01	00000005	00001157	M		20010210		00000005
800	00000013	01	00000006	00001157	M		20010210		00000006
800	00000015	01	00000007	00001157	M		20010210		00000007
800	00000017	01	00000008	00001157	M		20010210		00000008
800	00000019	01	00000009	00001157	M		20010210		00000009
800	00000003	01	00000001	00001158	M		20010210		00000001
800	00000005	01	00000002	00001158	M		20010210		00000002
800	00000007	01	00000003	00001158	M		20010210		00000003
800	00000009	01	00000004	00001158	M		20010210		00000004
800	00000011	01	00000005	00001158	M		20010210		00000005
800	00000013	01	00000006	00001158	M		20010210		00000006
800	00000015	01	00000007	00001158	M		20010210		00000007
800	00000017	01	00000008	00001158	M		20010210		00000008
800	00000019	01	00000009	00001158	M		20010210		00000009
800	00000003	01	00000001	00001159	M		20010210		00000001
800	00000005	01	00000002	00001159	M		20010210		00000002
800	00000007	01	00000003	00001159	M		20010210		00000003
800	00000009	01	00000004	00001159	M		20010210		00000004
800	00000011	01	00000005	00001159	M		20010210		00000005
800	00000013	01	00000006	00001159	M		20010210		00000006
800	00000015	01	00000007	00001159	M		20010210		00000007
800	00000017	01	00000008	00001159	M		20010210		00000008
800	00000019	01	00000009	00001159	M		20010210		00000009
800	00000003	01	00000001	00001160	M		20010210		00000001
800	00000005	01	00000002	00001160	M		20010210		00000002
800	00000007	01	00000003	00001160	M		20010210		00000003
800	00000009	01	00000004	00001160	M		20010210		00000004
800	00000003	01	00000001	00001161	M		20010210		00000001
800	00000005	01	00000002	00001161	M		20010210		00000002
800	00000007	01	00000003	00001161	M		20010210		00000003
800	00000009	01	00000004	00001161	M		20010210		00000004
800	00000003	01	00000001	00001162	M		20010210		00000001
800	00000005	01	00000002	00001162	M		20010210		00000002
800	00000007	01	00000003	00001162	M		20010210		00000003
800	00000009	01	00000004	00001162	M		20010210		00000004
800	00000003	01	00000001	00001163	M		20010210		00000001
800	00000003	01	00000001	00001164	M		20010210		00000001
800	00000005	01	00000002	00001164	M		20010210		00000002
800	00000003	01	00000001	00001165	M		20010210		00000001
800	00000005	01	00000002	00001165	M		20010210		00000002
800	00000003	01	00000001	00001166	M		20010210		00000001
800	00000005	01	00000002	00001166	M		20010210		00000002
800	00000007	01	00000003	00001166	M		20010210		00000003
800	00000009	01	00000004	00001166	M		20010210		00000004
800	00000011	01	00000005	00001166	M		20010210		00000005
800	00000013	01	00000006	00001166	M		20010210		00000006
800	00000015	01	00000007	00001166	M		20010210		00000007
800	00000017	01	00000008	00001166	M		20010210		00000008
800	00000019	01	00000009	00001166	M		20010210		00000009
800	00000003	01	00000001	00001167	M		20010210		00000001
800	00000005	01	00000002	00001167	M		20010210		00000002
800	00000007	01	00000003	00001167	M		20010210		00000003
800	00000009	01	00000004	00001167	M		20010210		00000004
800	00000011	01	00000005	00001167	M		20010210		00000005
800	00000013	01	00000006	00001167	M		20010210		00000006
800	00000015	01	00000007	00001167	M		20010210		00000007
800	00000017	01	00000008	00001167	M		20010210		00000008
800	00000019	01	00000009	00001167	M		20010210		00000009
800	00000003	01	00000001	00001168	M		20010210		00000001
800	00000005	01	00000002	00001168	M		20010210		00000002
800	00000007	01	00000003	00001168	M		20010210		00000003
800	00000009	01	00000004	00001168	M		20010210		00000004
800	00000011	01	00000005	00001168	M		20010210		00000005
800	00000013	01	00000006	00001168	M		20010210		00000006
800	00000015	01	00000007	00001168	M		20010210		00000007
800	00000017	01	00000008	00001168	M		20010210		00000008
800	00000019	01	00000009	00001168	M		20010210		00000009
800	00000003	01	00000001	00001169	M		20010210		00000001
800	00000005	01	00000002	00001169	M		20010210		00000002
800	00000007	01	00000003	00001169	M		20010210		00000003
800	00000009	01	00000004	00001169	M		20010210		00000004
800	00000011	01	00000005	00001169	M		20010210		00000005
800	00000013	01	00000006	00001169	M		20010210		00000006
800	00000015	01	00000007	00001169	M		20010210		00000007
800	00000017	01	00000008	00001169	M		20010210		00000008
800	00000019	01	00000009	00001169	M		20010210		00000009
800	00000003	01	00000001	00001170	M		20010210		00000001
800	00000005	01	00000002	00001170	M		20010210		00000002
800	00000007	01	00000003	00001170	M		20010210		00000003
800	00000009	01	00000004	00001170	M		20010210		00000004
800	00000011	01	00000005	00001170	M		20010210		00000005
800	00000013	01	00000006	00001170	M		20010210		00000006
800	00000015	01	00000007	00001170	M		20010210		00000007
800	00000017	01	00000008	00001170	M		20010210		00000008
800	00000019	01	00000009	00001170	M		20010210		00000009
800	00000003	01	00000001	00001171	M		20010210		00000001
800	00000005	01	00000002	00001171	M		20010210		00000002
800	00000007	01	00000003	00001171	M		20010210		00000003
800	00000009	01	00000004	00001171	M		20010210		00000004
800	00000003	01	00000001	00001172	M		20010210		00000001
800	00000005	01	00000002	00001172	M		20010210		00000002
800	00000007	01	00000003	00001172	M		20010210		00000003
800	00000009	01	00000004	00001172	M		20010210		00000004
800	00000003	01	00000001	00001173	M		20010210		00000001
800	00000005	01	00000002	00001173	M		20010210		00000002
800	00000007	01	00000003	00001173	M		20010210		00000003
800	00000009	01	00000004	00001173	M		20010210		00000004
800	00000003	01	00000001	00001174	M		20010210		00000001
800	00000003	01	00000001	00001175	M		20010210		00000001
800	00000005	01	00000002	00001175	M		20010210		00000002
800	00000003	01	00000001	00001176	M		20010210		00000001
800	00000005	01	00000002	00001176	M		20010210		00000002
800	00000003	01	00000001	00001177	M		20010210		00000001
800	00000005	01	00000002	00001177	M		20010210		00000002
800	00000007	01	00000003	00001177	M		20010210		00000003
800	00000009	01	00000004	00001177	M		20010210		00000004
800	00000011	01	00000005	00001177	M		20010210		00000005
800	00000013	01	00000006	00001177	M		20010210		00000006
800	00000015	01	00000007	00001177	M		20010210		00000007
800	00000017	01	00000008	00001177	M		20010210		00000008
800	00000019	01	00000009	00001177	M		20010210		00000009
800	00000003	01	00000001	00001178	M		20010210		00000001
800	00000005	01	00000002	00001178	M		20010210		00000002
800	00000007	01	00000003	00001178	M		20010210		00000003
800	00000009	01	00000004	00001178	M		20010210		00000004
800	00000011	01	00000005	00001178	M		20010210		00000005
800	00000013	01	00000006	00001178	M		20010210		00000006
800	00000015	01	00000007	00001178	M		20010210		00000007
800	00000017	01	00000008	00001178	M		20010210		00000008
800	00000019	01	00000009	00001178	M		20010210		00000009
