MANDT	STKOZ	STLAL	STLNR	STLTY	BMEIN	BMENG	DATUV	LKENZ	LOEKZ	STLST	VGKZL
800	00000001	01	00003488	M	EA	1000	20111105			01	00000000
800	00000001	01	00003489	M	EA	1000	20111105			01	00000000
800	00000001	01	00003490	M	EA	1000	20111105			01	00000000
800	00000001	01	00003491	M	KG	100	20111106			01	00000000
800	00000001	01	00003492	M	KG	1	20111106			01	00000000
800	00000001	01	00003503	M	EA	1	20111114			01	00000000
800	00000001	01	00003504	M	EA	1	20111114			01	00000000
800	00000001	01	00003505	M	EA	1	20111114			01	00000000
800	00000001	01	00003506	M	EA	1	20111114			01	00000000
800	00000001	01	00003508	M	ST	1	20111117			01	00000000
800	00000001	01	00003509	M	ST	1	20111117			01	00000000
800	00000001	01	00003510	M	ST	1	20111117			01	00000000
800	00000001	01	00003511	M	ST	1	20111117			01	00000000
800	00000001	01	00003512	M	ST	1	20111117			01	00000000
800	00000001	01	00003513	M	ST	1	20111117			01	00000000
800	00000001	01	00003514	M	ST	1	20111117			01	00000000
800	00000001	01	00003515	M	ST	1	20111117			01	00000000
800	00000001	01	00003516	M	ST	1	20111117			01	00000000
800	00000001	01	00003518	M	CSE	500	20111123			01	00000000
800	00000001	01	00003519	M	CSE	500	20111123			01	00000000
800	00000001	01	00003520	M	CSE	500	20111123			01	00000000
800	00000001	01	00003521	M	CSE	500	20111123			01	00000000
800	00000001	01	00003522	M	CSE	500	20111123			01	00000000
800	00000001	01	00003523	M	ST	1	20111124			01	00000000
800	00000001	01	00003525	M	ST	1	20111124			01	00000000
800	00000001	01	00003529	M	ST	1	20111125			01	00000000
800	00000001	01	00003530	M	ST	1	20111125			01	00000000
800	00000001	01	00003574	M	ST	1	20111212			01	00000000
800	00000001	01	00003576	M	ST	1	20111213			01	00000000
800	00000001	01	00003605	M	ST	1	20120130			01	00000000
800	00000001	01	00003606	M	ST	1	20120130			01	00000000
800	00000001	01	00003611	M	ST	1	20120201			01	00000000
800	00000001	01	00003612	M	ST	1	20120201			01	00000000
800	00000001	01	00003615	M	EA	1	20120207			01	00000000
800	00000001	01	00003616	M	EA	1	20120207			01	00000000
800	00000001	01	00003617	M	EA	1	20120207			01	00000000
800	00000001	01	00003618	M	EA	1	20120207			01	00000000
800	00000001	01	00003622	M	ST	1	20120214			01	00000000
800	00000001	01	00003623	M	EA	1	20120217			01	00000000
800	00000001	01	00003624	M	EA	1	20120217			01	00000000
800	00000001	01	00003625	M	EA	1	20120217			01	00000000
800	00000001	01	00003626	M	KG	50	20120221			01	00000000
800	00000001	01	00003627	M	KG	100	20120221			01	00000000
800	00000001	01	00003628	M	KG	100	20120221			01	00000000
800	00000001	01	00003636	M	L	100	20120510			01	00000000
800	00000001	01	00003637	M	ST	1	20120511			01	00000000
800	00000001	01	00003639	M	MT	1	20120514			01	00000000
800	00000001	01	00003640	M	MT	1	20120514			01	00000000
800	00000001	01	00003641	M	MT	1	20120514			01	00000000
800	00000001	01	00003642	M	MT	1	20120514			01	00000000
800	00000001	01	00003643	M	MT	1	20120514			01	00000000
800	00000001	01	00003644	M	MT	1	20120514			01	00000000
800	00000001	01	00003645	M	MT	1	20120514			01	00000000
800	00000001	01	00003646	M	MT	1	20120514			01	00000000
800	00000001	01	00003647	M	MT	1	20120514			01	00000000
800	00000001	01	00003648	M	MT	1	20120514			01	00000000
800	00000001	01	00003649	M	MT	1	20120514			01	00000000
800	00000018	02	00000014	M	ST	1	19941108			01	00000000
800	00000027	03	00000014	M	ST	1	19941108			01	00000000
800	00000008	02	00000015	M	ST	1	20221103			01	00000000
800	00000010	02	00000029	M	KAR	1	19941110			01	00000000
800	00000017	03	00000029	M	KAR	1	19941110			01	00000000
800	00000020	02	00000030	M	ST	1000	19941111			01	00000000
800	00000031	03	00000030	M	ST	1000	19941111			01	00000000
800	00000018	02	00000031	M	KAR	1	19941110			01	00000000
800	00000025	03	00000031	M	KAR	1	19941110			01	00000000
800	00000020	02	00000032	M	ST	1000	19941111			01	00000000
800	00000032	03	00000032	M	ST	1000	19941111			01	00000000
800	00000008	02	00000080	M	ST	1	19941121			01	00000000
800	00000022	02	00000112	M	ST	1	20020111			01	00000000
800	00000010	02	00000115	M	ST	1	20020111			01	00000000
800	00000008	02	00000153	M	ST	1	19950817			01	00000000
800	00000012	02	00000253	M	ST	1	19951102			01	00000000
800	00000008	02	00000259	M	ST	1	19951102			01	00000000
800	00000020	02	00000350	M	ST	1	20010122			01	00000000
800	00000044	02	00000404	M	ST	1	19961210			01	00000000
800	00000016	02	00000436	M	ST	1	20030325			01	00000000
800	00000020	02	00000440	M	ST	1	19971106			01	00000000
800	00000020	02	00000450	M	ST	1	19971201			01	00000000
800	00000008	02	00002220	M	LB	750	20020508			01	00000000
800	00000010	02	00002459	M	ST	1	20030416			01	00000000
800	00000010	02	00002571	M	ST	1	20030313			01	00000000
800	00000016	02	00002580	M	ST	4	20040820			01	00000000
800	00000020	02	00002718	M	KG	1	20030829			01	00000000
800	00000018	02	00002719	M	EA	1	20030827			01	00000000
800	00000010	02	00002853	M	KG	100	20041227			01	00000000
800	00000008	02	00002855	M	ST	1	20050310			01	00000000
800	00000016	02	00003013	M	ST	1000000	20070228			01	00000000
800	00000022	02	00003047	M	ST	45000	20071004			01	00000000
800	00000014	02	00003628	M	KG	100	20120222			01	00000000
800	00000001	01	00003650	M	CSE	1	20120525			01	00000000
800	00000001	01	00003651	M	ST	1	20120525			01	00000000
800	00000001	01	00003652	M	ST	1	20120525			01	00000000
800	00000001	01	00003655	M	CSE	1	20120525			01	00000000
800	00000001	01	00003679	M	KG	1	20121008			01	00000000
800	00000001	01	00003681	M	ST	1	20130114			01	00000000
800	00000001	01	00003682	M	KG	1	20130205			01	00000000
800	00000001	01	00003683	M	KG	1	20130205			01	00000000
800	00000001	01	00003684	M	KG	1	20130205			01	00000000
800	00000001	01	00003685	M	KG	1	20130205			01	00000000
800	00000001	01	00003686	M	ST	1	20130205			01	00000000
800	00000001	01	00003693	M	EA	1	20130423			01	00000000
800	00000001	01	00003694	M	EA	1	20130424			01	00000000
800	00000001	01	00003695	M	EA	1	20130425			01	00000000
800	00000001	01	00003696	M	EA	1	20130425			01	00000000
800	00000001	01	00003703	M	ST	1	20130829			01	00000000
800	00000160	04	00000014	M	ST	1	20010815			01	00000000
800	00000088	04	00000040	M	KG	1	20090915			01	00000000
800	00000015	03	00000080	M	ST	1	19941121			01	00000000
800	00000042	95	00000122	M	KG	5000	20080404			01	00000000
800	00000030	03	00000440	M	ST	1	19971106			01	00000000
800	00000015	03	00002571	M	ST	1	20030313			01	00000000
800	00000020	04	00002571	M	ST	1	20030313			01	00000000
800	00000052	03	00002718	M	KG	225	20031024			01	00000000
800	00000035	03	00002719	M	EA	1	20030829			01	00000000
800	00000044	04	00002719	M	EA	1	20031024			01	00000000
800	00000027	03	00003628	M	KG	100	20120222			01	00000000
